ID,String,Region,Site,Zone,Type,Site_no,Replicate,Plankton_Category,Specimen_Type,Plankton_Group,Total_Count
PAL22_S2_3_S,PAL22_19,South,S2,PNMS South,Zooplankton,2,3,Holoplankton,Salp,Other gelatinous,1
PAL22_S2_3_S,PAL22_19,South,S2,PNMS South,Zooplankton,2,3,Meroplankton,Sipunculan,Sipuncula,1
PAL22_S2_3_S,PAL22_19,South,S2,PNMS South,Zooplankton,2,3,Meroplankton,Sipunculan,Sipuncula,2
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Sipunculan,Sipuncula,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,4
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Polychaete,Polycheata,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Echinoderm,Echinodermata,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,88
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Pteropod,Gastropoda,2
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Isopod,Crustacea,3
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,2384
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Barnacle,Gastropoda,5
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Pteropod,Gastropoda,4
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,9
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,17
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Larvaceans,Other Gelatinous,11
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Other Gelatinous,Other Gelatinous,58
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Evadne,Crustacea,7
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Chaetognath,Chaetognatha,3
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Chaetognath,Chaetognatha,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,2
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Shrimp,Malacostraca,4
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Amphipod,Crustacea,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Amphipod,Crustacea,3
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Barnacle,Crustacea,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Benthic_Snail,Gastropoda,440
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Bivalve,Bivalvia,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Bivalve,Bivalvia,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Cnidaria,Cnidaria,25
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,2
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,18
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Copepod,Copepoda,55
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Crab,Crustacea,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Echinoderm,Echinodermata,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Fish,Fish embryo/egg,105
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Fish,Fish embryo/egg,5
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Fish,Fish embryo/egg,25
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Fish,Fish embryo/egg,3
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Ostracod,Crustacea,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Platyhelminth,Platyhelminthes,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Polychaete,Polychaeta,2
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Pteropod,Gastropoda,1
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Pteropod,Gastropoda,6
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Pteropod,Gastropoda,4
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Pteropod,Gastropoda,2
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Pteropod,Gastropoda,11
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Shrimp,Malacostraca,3
PAL22_S3_2_S,PAL22_21,South,S3,PNMS South,Zooplankton,3,2,Holoplankton,Shrimp,Malacostraca,2
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,7
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,2
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,34
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Pteropod,Gastropoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,3504
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Barnacle,Gastropoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,40
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Larvaceans,Other Gelatinous,2
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Other Gelatinous,Other Gelatinous,240
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Evadne,Crustacea,10
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Chaetognath,Chaetognatha,2
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Chaetognath,Chaetognatha,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Amphipod,Crustacea,2
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Amphipod,Crustacea,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Barnacle,Crustacea,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,7
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Benthic_Snail,Gastropoda,710
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Cnidaria,Cnidaria,11
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Cnidaria,Cnidaria,2
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Cnidaria,Cnidaria,6
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,11
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,9
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Copepod,Copepoda,4
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Crab,Crustacea,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Fish,Fish embryo/egg,34
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Fish,Fish embryo/egg,5
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Fish,Fish embryo/egg,20
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Huge_Hairy_Egg,Fish embryo/egg,2
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Isopod,Crustacea,6
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Jelly,Other gelatinous,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Limpet,Gastropoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Nudibranch,Gastropoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Nudibranch,Gastropoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Platyhelminth,Platyhelminthes,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Platyhelminth,Platyhelminthes,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Polychaete,Polychaeta,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Polychaete,Polychaeta,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Polychaete,Polychaeta,2
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Polychaete,Polychaeta,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Polychaete,Polychaeta,3
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Polychaete,Polychaeta,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Pteropod,Gastropoda,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Shrimp,Malacostraca,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Holoplankton,Shrimp,Malacostraca,1
PAL22_S3_3_S,PAL22_22,South,S3,PNMS South,Zooplankton,3,3,Meroplankton,Sipunculan,Sipuncula,4
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Cnidaria,Cnidaria,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,26
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,260
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,7
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,2624
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,31
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,29
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,2752
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Barnacle,Gastropoda,5
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,45
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,8
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,78
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,71
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Larvaceans,Other Gelatinous,824
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Other Gelatinous,Other Gelatinous,1280
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Crab,Crustacea,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Evadne,Crustacea,1568
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Chaetognath,Chaetognatha,170
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Chaetognath,Chaetognatha,140
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,30
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,18
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,18
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,106
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,40
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,4
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Ascidean_Tadpole,Other Gelatinous,17
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,36
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,5
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,6
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,9
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,22
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,66
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,9
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,4
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Cnidaria,Cnidaria,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,5
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,4
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,7
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,632
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Crab,Crustacea,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Crab,Crustacea,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Embryo,Fish embryo/egg,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,348
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,15
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,8
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Limpet,Gastropoda,5
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,71
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Ostracod,Crustacea,4
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Ostracod,Crustacea,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Platyhelminth,Platyhelminthes,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,5
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,5
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,4
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,7
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,11
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,25
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,9
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,15
