,ID,String,Region,Site.x,Zone.x,Type.x,Site_no,Replicate,Plankton_Category,Specimen_Type,Plankton_Group,Total_Count,LATITUDE,LONGITUDE,Type.y
1343,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,161,7.10142,133.47751,Surface
1344,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,73,7.10142,133.47751,Surface
1345,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,14,7.10142,133.47751,Surface
1346,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,1,7.10142,133.47751,Surface
1347,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Ostracod,Crustacea,6,7.10142,133.47751,Surface
1348,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Platyhelminth,Platyhelminthes,3,7.10142,133.47751,Surface
1349,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,5,7.10142,133.47751,Surface
1350,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,2,7.10142,133.47751,Surface
1351,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1352,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,2,7.10142,133.47751,Surface
1353,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1354,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1355,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1356,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,5,7.10142,133.47751,Surface
1357,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1358,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1359,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1360,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,27,7.10142,133.47751,Surface
1361,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1362,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1363,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,1,7.10142,133.47751,Surface
1364,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,10,7.10142,133.47751,Surface
1365,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,3,7.10142,133.47751,Surface
1366,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,52,7.10142,133.47751,Surface
1367,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,21,7.10142,133.47751,Surface
1368,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,2,7.10142,133.47751,Surface
1369,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1,7.10142,133.47751,Surface
1370,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,3,7.10142,133.47751,Surface
1371,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,12,7.10142,133.47751,Surface
1372,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,19,7.10142,133.47751,Surface
1373,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,8,7.10142,133.47751,Surface
1374,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,6,7.10142,133.47751,Surface
1375,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,12,7.10142,133.47751,Surface
1376,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,28,7.10142,133.47751,Surface
1377,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1,7.10142,133.47751,Surface
1378,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,6,7.10142,133.47751,Surface
1379,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,16,7.10142,133.47751,Surface
1380,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,11,7.10142,133.47751,Surface
1381,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1,7.10142,133.47751,Surface
1382,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1,7.10142,133.47751,Surface
1383,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,6,7.10142,133.47751,Surface
1384,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,14,7.10142,133.47751,Surface
1385,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1,7.10142,133.47751,Surface
1386,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,10,7.10142,133.47751,Surface
1387,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1,7.10142,133.47751,Surface
1388,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,10,7.10142,133.47751,Surface
1389,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1,7.10142,133.47751,Surface
1390,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1,7.10142,133.47751,Surface
1391,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,5,7.10142,133.47751,Surface
1392,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,14,7.10142,133.47751,Surface
1393,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,13,7.10142,133.47751,Surface
1394,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,8,7.10142,133.47751,Surface
1395,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,6,7.10142,133.47751,Surface
1396,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,20,7.10142,133.47751,Surface
1397,PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1,7.10142,133.47751,Surface
1398,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Cnidaria,Cnidaria,1,7.12597,133.47096,Surface
1399,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Sipunculan,Sipuncula,2,7.12597,133.47096,Surface
1400,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,162,7.12597,133.47096,Surface
1401,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,7.12597,133.47096,Surface
1402,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,7.12597,133.47096,Surface
1403,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Polychaete,Polycheata,5,7.12597,133.47096,Surface
1404,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,30,7.12597,133.47096,Surface
1405,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,7,7.12597,133.47096,Surface
1406,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,6,7.12597,133.47096,Surface
1407,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,12544,7.12597,133.47096,Surface
1408,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Barnacle,Gastropoda,21,7.12597,133.47096,Surface
1409,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,66,7.12597,133.47096,Surface
1410,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,6,7.12597,133.47096,Surface
1411,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,776,7.12597,133.47096,Surface
1412,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,4,7.12597,133.47096,Surface
1413,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,238,7.12597,133.47096,Surface
1414,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Other Gelatinous,Other Gelatinous,336,7.12597,133.47096,Surface
1415,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Evadne,Crustacea,532,7.12597,133.47096,Surface
1416,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Chaetognath,Chaetognatha,23,7.12597,133.47096,Surface
1417,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Chaetognath,Chaetognatha,31,7.12597,133.47096,Surface
1418,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,6,7.12597,133.47096,Surface
1419,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,7.12597,133.47096,Surface
1420,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,7.12597,133.47096,Surface
1421,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Krill,Malacostraca,4,7.12597,133.47096,Surface
1422,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Krill,Malacostraca,1,7.12597,133.47096,Surface
1423,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,1,7.12597,133.47096,Surface
1424,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,1,7.12597,133.47096,Surface
1425,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,1,7.12597,133.47096,Surface
1426,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,7,7.12597,133.47096,Surface
1427,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,1,7.12597,133.47096,Surface
1428,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,1,7.12597,133.47096,Surface
1429,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Barnacle,Crustacea,2,7.12597,133.47096,Surface
1430,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,7.12597,133.47096,Surface
1431,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,7.12597,133.47096,Surface
1432,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,2,7.12597,133.47096,Surface
1433,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,7.12597,133.47096,Surface
1434,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,2,7.12597,133.47096,Surface
1435,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,7.12597,133.47096,Surface
1436,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,3,7.12597,133.47096,Surface
1437,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,7.12597,133.47096,Surface
1438,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,89,7.12597,133.47096,Surface
1439,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,7.12597,133.47096,Surface
1440,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,15,7.12597,133.47096,Surface
1441,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,872,7.12597,133.47096,Surface
1442,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,7.12597,133.47096,Surface
1443,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,5,7.12597,133.47096,Surface
1444,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,2,7.12597,133.47096,Surface
1445,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,2,7.12597,133.47096,Surface
1446,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,1,7.12597,133.47096,Surface
1447,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,2,7.12597,133.47096,Surface
1448,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Cnidaria,Cnidaria,2,7.12597,133.47096,Surface
1449,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,11,7.12597,133.47096,Surface
1450,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,38,7.12597,133.47096,Surface
1451,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,50,7.12597,133.47096,Surface
1452,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,2,7.12597,133.47096,Surface
1453,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,1,7.12597,133.47096,Surface
1454,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,1,7.12597,133.47096,Surface
1455,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,3,7.12597,133.47096,Surface
1456,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,1,7.12597,133.47096,Surface
1457,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,2,7.12597,133.47096,Surface
1458,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,1,7.12597,133.47096,Surface
1459,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,1,7.12597,133.47096,Surface
1460,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,1,7.12597,133.47096,Surface
1461,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,1,7.12597,133.47096,Surface
1462,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,9,7.12597,133.47096,Surface
1463,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,11,7.12597,133.47096,Surface
1464,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,26,7.12597,133.47096,Surface
1465,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,2,7.12597,133.47096,Surface
1466,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,2,7.12597,133.47096,Surface
1467,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Huge_Hairy_Egg,Fish embryo/egg,1,7.12597,133.47096,Surface
1468,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Jelly,Other gelatinous,3,7.12597,133.47096,Surface
1469,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Jelly,Other gelatinous,4,7.12597,133.47096,Surface
1470,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Jelly,Other gelatinous,1,7.12597,133.47096,Surface
1471,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Limpet,Gastropoda,1,7.12597,133.47096,Surface
1472,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Nudibranch,Gastropoda,1,7.12597,133.47096,Surface
1473,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Nudibranch,Gastropoda,2,7.12597,133.47096,Surface
1474,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Nudibranch,Gastropoda,2,7.12597,133.47096,Surface
1475,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Nudibranch,Gastropoda,2,7.12597,133.47096,Surface
1476,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Nudibranch,Gastropoda,1,7.12597,133.47096,Surface
1477,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Ostracod,Crustacea,1,7.12597,133.47096,Surface
1478,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Ostracod,Crustacea,1,7.12597,133.47096,Surface
1479,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Platyhelminth,Platyhelminthes,3,7.12597,133.47096,Surface
1480,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Platyhelminth,Platyhelminthes,2,7.12597,133.47096,Surface
1481,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,2,7.12597,133.47096,Surface
1482,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,1,7.12597,133.47096,Surface
1483,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Polychaete,Polychaeta,1,7.12597,133.47096,Surface
1484,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Polychaete,Polychaeta,1,7.12597,133.47096,Surface
1485,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,1,7.12597,133.47096,Surface
1486,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,3,7.12597,133.47096,Surface
1487,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,3,7.12597,133.47096,Surface
1488,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,109,7.12597,133.47096,Surface
1489,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,8,7.12597,133.47096,Surface
1490,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1,7.12597,133.47096,Surface
1491,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,6,7.12597,133.47096,Surface
1492,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,12,7.12597,133.47096,Surface
1493,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,34,7.12597,133.47096,Surface
1494,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1,7.12597,133.47096,Surface
1495,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,2,7.12597,133.47096,Surface
1496,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,3,7.12597,133.47096,Surface
1497,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,1,7.12597,133.47096,Surface
1498,PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,2,7.12597,133.47096,Surface
1499,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Meroplankton,Benthic_Snail,Gastropoda,10,7.18283,133.48685,Surface
1500,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Meroplankton,Polychaete,Polycheata,1,7.18283,133.48685,Surface
1501,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Meroplankton,Echinoderm,Echinodermata,1,7.18283,133.48685,Surface
1502,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Copepod,Copepoda,11,7.18283,133.48685,Surface
1503,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Pteropod,Gastropoda,1,7.18283,133.48685,Surface
1504,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Isopod,Crustacea,18,7.18283,133.48685,Surface
1505,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Copepod,Copepoda,17024,7.18283,133.48685,Surface
1506,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Meroplankton,Barnacle,Gastropoda,30,7.18283,133.48685,Surface
1507,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Meroplankton,Benthic_Snail,Gastropoda,5,7.18283,133.48685,Surface
1508,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Meroplankton,Benthic_Snail,Gastropoda,163,7.18283,133.48685,Surface
1509,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Meroplankton,Benthic_Snail,Gastropoda,84,7.18283,133.48685,Surface
1510,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Larvaceans,Other Gelatinous,2,7.18283,133.48685,Surface
1511,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Other Gelatinous,Other Gelatinous,73,7.18283,133.48685,Surface
1512,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Evadne,Crustacea,73,7.18283,133.48685,Surface
1513,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Chaetognath,Chaetognatha,5,7.18283,133.48685,Surface
1514,PAL22_W4_3_S,PAL22_16,West,W4,DFZ West,Zooplankton,4,3,Holoplankton,Chaetognath,Chaetognatha,4,7.18283,133.48685,Surface
